EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,experience_level,Income_JobLevel,YearsAtCompany_JobSatisfaction,Age_WorkLifeBalance,Kelompok_Usia
1065,-0.3201625558062908,0.0,1.4341960560826774,-0.6407266473844129,4,1,3,72,3,2,3,0.007451351684018484,12740,9,15,3,1,80,1,-0.678773515728442,3,3,-0.6544537372115486,2,1,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.5005484036870421,-0.2239337481624134,-0.5228048102322566,0.005057603950011342,Paruh Baya
1066,-2.072192177156677,0.0,0.7970667828476081,-1.0109093429124179,3,1,4,97,3,1,4,-1.0394309654063227,19305,1,15,3,3,80,0,-1.4501666878357553,5,4,-1.1442943653688686,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.834007893888312,-0.7088297728099643,-0.9888274243929327,-0.8210177078851706,Muda
1067,-0.42966440714069,0.0,0.07316893154550606,-0.5173324155417446,4,1,3,63,2,1,4,-0.7632087181529345,14776,1,13,3,3,80,1,-1.193035630466651,2,2,-0.8177339465973219,2,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.7784313121881004,-0.6538481040753968,-0.5745851006945539,-0.986232770252207,Paruh Baya
1068,-0.10115885313749257,1.0,0.20456134976129856,0.8400041347276065,4,1,3,43,4,1,1,-0.7989051316441416,8269,1,16,3,3,80,0,0.8640128284861845,1,3,1.6314691941892778,13,15,14,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.33381865858640725,-0.6609534274195563,-0.10856248653387778,0.17027266631704774,Paruh Baya
1069,-0.42966440714069,0.0,-0.7474139067455754,0.7166099028849382,2,1,2,95,3,2,4,-0.34526321019338485,21653,0,13,3,1,80,1,-0.16451140099023315,6,3,0.32522751910309133,7,8,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,-0.27824207688619557,-0.36434847139223187,0.8752630322497719,-0.07754992723350686,Paruh Baya
1070,-0.3201625558062908,0.0,-1.538247518270817,-1.0109093429124179,4,1,2,72,4,1,4,-0.6848040956633189,13551,2,16,3,3,80,0,-0.16451140099023315,2,3,-0.4911735278257753,2,1,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.5561249853872537,-0.6382417688730465,-0.1603427769961751,0.005057603950011342,Paruh Baya
1071,1.979376322216091,0.0,1.260658899948612,-0.8875151110697495,3,1,3,97,3,4,4,2.157947785877512,23258,2,13,3,3,80,0,2.406799172700811,2,3,-0.32789331844000197,4,1,2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2.5005870081243864,2.0413110037017668,0.046778384853014277,1.7398157588038934,Veteran
1072,-1.3056792178158831,0.0,0.1971240430698386,1.2101868302556114,1,1,4,67,3,1,4,-0.6021499001390359,9075,3,11,3,3,80,3,-0.5502079870438897,6,2,-0.6544537372115486,2,1,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.6394898579375713,-0.6217895618440106,-0.3674639388453645,-1.4268062698976374,Muda
1073,-0.7581699611438873,0.0,1.4763407940009505,1.5803695257836163,4,1,3,69,3,3,1,0.4056363450323642,2890,0,11,3,3,80,0,-0.16451140099023315,3,3,0.32522751910309133,8,7,8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.0003591683851373997,0.29035632246246396,-0.5228048102322566,-0.3253725207840614,Paruh Baya
1074,-0.9771736638126857,0.0,1.2333887754132586,0.9633983665702748,2,1,3,79,3,2,1,-0.41325637874806503,13535,1,12,3,4,80,1,-0.16451140099023315,2,3,0.48850772848886465,0,1,8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,-0.27824207688619557,-0.3914163698461728,-0.4710245197699592,-0.4905875831510978,Muda
1075,0.5558522548689022,0.0,-1.332482033140425,-0.5173324155417446,2,1,4,90,3,5,3,2.5072626893271814,7770,6,13,3,2,80,0,1.2497094145398413,3,4,-0.9810141559830953,0,0,0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2.083762645372799,3.093533262507385,-0.8334865530060407,1.8224232899874115,Senior
1076,1.2128633628752972,1.0,-0.43752612793474405,-1.0109093429124179,2,1,1,98,2,3,3,-0.23838644837149697,19294,9,13,3,4,80,0,1.5068404719089457,2,3,-0.9810141559830953,0,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,1.0833841747689894,-0.09421930354016843,-0.8334865530060407,1.161563040519266,Senior
1077,-0.2106607044718917,0.0,0.8516070319183144,2.0739464531542895,4,1,3,31,3,3,4,0.49593977201904876,16642,1,16,3,3,80,0,-0.2930769296747854,2,3,0.32522751910309133,0,1,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,-0.08372404093545485,0.34428065141367437,0.8752630322497719,0.08766513513352954,Paruh Baya
1078,0.4463504035345031,0.0,-1.5754340517281167,0.3464272073569334,4,1,2,46,3,1,4,-0.3690608191875229,9051,3,11,3,1,80,1,-0.678773515728442,4,3,-0.9810141559830953,0,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,-0.6672781487876771,-0.5753934921503024,-0.7817062625437433,0.5833103222346387,Senior
1079,-0.9771736638126857,0.0,0.0458988070101529,-0.5173324155417446,4,1,1,98,3,2,4,-0.3388888506413836,24252,1,14,3,2,80,0,-0.9359045730975464,3,3,-0.4911735278257753,2,0,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,-0.6117015670874655,-0.36181085591217493,-0.1603427769961751,-0.4905875831510978,Muda
1080,-0.10115885313749257,0.0,1.6201287233691761,0.4698214391996017,5,1,2,96,2,2,1,-0.07839002361626522,8658,5,13,3,2,80,3,0.6068817711170802,3,3,-0.8177339465973219,2,2,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.05521741331507424,-0.2581069699605138,-0.885266843468338,0.17027266631704774,Paruh Baya
1081,-0.3201625558062908,0.0,0.3334746657466044,-1.0109093429124179,3,1,1,32,3,3,4,0.7192548349908264,6770,1,21,4,1,80,0,0.34975071374797573,3,2,1.141628566031958,8,2,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.3331003218161324,0.47763234489066764,1.910868841495719,-0.9311610827965282,Paruh Baya
1082,-0.2106607044718917,0.0,-0.0012041353690934679,0.09963874367159682,3,1,2,45,3,1,4,-0.5494551945091587,9541,1,20,4,1,80,1,-1.0644701017820986,4,2,-0.6544537372115486,2,1,2,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,-0.7506430213379945,-0.6113007511931084,-0.3674639388453645,-0.8760893953408494,Paruh Baya
1083,0.008342998196906572,0.0,1.4118841360082974,-1.0109093429124179,3,1,4,42,3,1,4,-0.9323417249327014,15881,1,12,3,2,80,0,0.7354472998016324,3,3,1.6314691941892778,12,5,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.36160694943651306,-0.6875138027774857,2.532232327043287,0.25288019750056595,Paruh Baya
1084,0.5558522548689022,0.0,0.13018828284669903,0.3464272073569334,3,1,2,57,3,1,2,-0.794018122654274,8952,8,22,4,2,80,3,-0.5502079870438897,6,2,-0.32789331844000197,3,0,4,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,-0.6394898579375713,-0.6599806748188678,-0.4710245197699592,-0.4905875831510978,Senior
1085,0.33684855220010396,0.0,-0.6135423862992962,-0.8875151110697495,3,1,2,78,2,2,3,-0.6491076821721119,13436,6,22,4,2,80,1,1.121143885855289,3,3,-0.9810141559830953,0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.2775237401159208,-0.4853081426082803,-0.8334865530060407,0.5007027910511205,Senior
1086,0.4463504035345031,0.0,-1.3771058732891848,-0.270543951856408,1,1,2,55,1,5,3,2.8621020377219186,20284,1,22,4,2,80,2,1.2497094145398413,3,3,2.284590031732371,16,5,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.083762645372799,3.4466847501486453,2.2733308747318004,0.5833103222346387,Senior
1087,-1.4151810691502822,0.0,1.4094050337778108,0.09963874367159682,4,1,4,77,3,2,3,-0.4765750169646109,5915,1,12,3,4,80,1,-0.8073390444129942,2,4,-0.32789331844000197,2,0,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.5561249853872537,-0.4166233502814053,-0.21212306745847248,-0.16015745841702506,Muda
1088,-0.7581699611438873,0.0,-0.2020114160385122,-1.0109093429124179,2,1,3,58,3,2,4,-0.5294822012462215,10781,1,23,4,4,80,0,0.09261965637887129,2,3,0.8150681472604113,8,3,7,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.16708891348577232,-0.43768555876587806,1.4966265177973401,-0.3253725207840614,Paruh Baya
1089,-0.10115885313749257,0.0,-0.6755199420614625,-0.8875151110697495,4,1,3,51,3,2,4,-0.42515518324513407,7439,3,15,3,3,80,0,0.7354472998016324,2,2,0.9783483566461847,7,6,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.11079399501528588,-0.39615325207561247,1.7037476796465296,-0.8210177078851706,Paruh Baya
1090,-0.10115885313749257,0.0,-1.5828713584195768,-0.8875151110697495,2,1,2,61,2,3,3,0.2322537652179298,3809,1,13,3,2,80,2,-0.16451140099023315,2,3,0.48850772848886465,9,9,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,-0.0003591683851373997,0.18682161087613994,0.5645812894759877,0.17027266631704774,Paruh Baya
1091,1.7603726195472926,0.0,1.0424979036657867,-0.270543951856408,2,1,4,50,3,5,3,2.571643720802394,18640,3,18,3,2,80,1,1.8925370579626022,6,3,-0.0013328996684553085,7,4,7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2.7784699166254443,3.1576080533788233,0.09855867531531162,1.574600696436857,Veteran
1092,-1.1961773664814839,0.0,-0.2962173007970049,-0.8875151110697495,1,1,1,36,2,1,4,-0.5522174169816926,4050,0,12,3,4,80,0,-0.8073390444129942,2,3,-0.4911735278257753,3,1,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.6950664396377829,-0.6118505678804541,-0.1603427769961751,-0.6558026455181342,Muda
1093,-0.7581699611438873,0.0,1.203639548647419,2.4441291486822943,4,1,3,33,3,3,2,0.5836934551849329,17799,3,12,3,2,80,1,-0.2930769296747854,3,3,-0.4911735278257753,2,1,3,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,-0.08372404093545485,0.3966824110768506,-0.5745851006945539,-0.3253725207840614,Paruh Baya
1094,-1.0866755151470848,0.0,-0.5242947060017769,-0.8875151110697495,1,1,1,40,3,1,2,-0.6448581091374443,16632,9,12,3,4,80,1,-0.678773515728442,3,3,-0.8177339465973219,2,2,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.6672781487876771,-0.6302905737022013,-0.7817062625437433,-0.573195114334616,Muda
1095,1.7603726195472926,0.0,-0.35075754986771124,-0.270543951856408,2,1,1,78,2,3,4,0.9415075047039373,20715,7,18,3,4,80,1,3.049626816123572,3,3,-0.32789331844000197,2,0,4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,2.083762645372799,0.6103496344976467,0.046778384853014277,1.574600696436857,Veteran
1096,1.6508707682128936,0.0,0.4747834928843435,-0.270543951856408,4,1,2,87,3,3,2,0.8376054440063166,15322,7,19,3,4,80,0,0.8640128284861845,4,3,0.16194730971731802,6,4,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.6665598120174022,0.548304936010254,-0.1603427769961751,1.491993165253339,Veteran
1097,-0.8676718124782865,0.0,-0.14003386027634593,1.827157989468953,3,1,3,45,4,1,1,-1.149919864307678,10642,1,17,3,4,80,0,-1.3216011591512031,3,3,-0.9810141559830953,0,0,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,-0.8062196030382062,-0.7308224403037913,-0.9370471339306353,-0.40798005196757964,Paruh Baya
1098,-0.8676718124782865,0.0,1.1019963571974662,1.3335810620982798,2,1,4,45,3,2,4,0.09095546181523506,10732,2,14,3,4,80,1,-0.16451140099023315,2,3,-0.6544537372115486,2,0,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.27824207688619557,-0.19069098537366722,-0.3674639388453645,-0.40798005196757964,Paruh Baya
1099,0.5558522548689022,0.0,-1.4911445758915707,-1.0109093429124179,4,1,2,95,3,1,1,-0.8343890664836153,20490,3,16,3,2,80,1,-0.42164245835933756,5,3,-0.32789331844000197,2,1,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.6117015670874655,-0.6680164571723815,-0.7299259720814459,0.6659178534181569,Senior
1100,0.33684855220010396,0.0,-0.643291613065136,-1.0109093429124179,4,1,1,83,3,1,4,-0.8705104372782891,4060,8,19,3,3,80,2,-0.42164245835933756,3,2,-0.9810141559830953,0,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.6117015670874655,-0.6752063676992095,-0.7817062625437433,-0.6007309580624555,Senior
1101,-0.7581699611438873,0.0,-0.9655749030284007,-0.270543951856408,1,1,4,57,3,1,2,-0.7479102552281315,18398,0,14,3,1,80,0,-0.9359045730975464,3,3,-0.6544537372115486,2,1,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,-0.7228547304878887,-0.6508029654993285,-0.6781456816191486,-0.3253725207840614,Paruh Baya
1102,-0.2106607044718917,0.0,1.0648098237401664,0.8400041347276065,3,1,3,96,3,3,2,0.32234471355288097,5100,0,15,3,3,80,2,0.09261965637887129,3,2,0.651787937874638,9,6,9,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.16637057671549751,0.24061905905334752,0.15033896577760897,-0.8760893953408494,Paruh Baya
1103,0.9938596602064987,0.0,0.11531366946377912,2.0739464531542895,2,1,2,98,2,2,2,0.3161828326526131,25166,8,15,3,3,80,0,-0.678773515728442,3,3,-0.8177339465973219,2,2,2,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,-0.5005484036870421,-0.10102857174498794,-0.7817062625437433,0.9963479781522296,Senior
1104,-1.6341847718190805,0.0,1.2185141620303388,-0.14714972001373974,1,1,3,79,3,1,1,-0.8722102664921562,15999,1,17,3,3,80,0,-1.3216011591512031,6,3,-0.9810141559830953,0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,-0.8062196030382062,-0.6755447164298838,-0.9370471339306353,-0.986232770252207,Muda
1105,0.8843578088720997,0.0,0.3657029947429309,2.320734916839626,3,1,4,97,3,1,4,-0.928729587853234,4585,4,20,4,4,80,1,-0.42164245835933756,3,3,-0.32789331844000197,4,0,3,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,-0.6117015670874655,-0.686794811724803,0.046778384853014277,0.9137404469687115,Senior
1106,-0.2106607044718917,1.0,-0.6110632840688096,1.7037637576262845,2,1,2,50,2,2,3,-0.12471036969414108,15497,3,13,3,1,80,0,-0.42164245835933756,1,3,-0.9810141559830953,0,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,-0.38939524028661887,-0.27654697578226106,-0.8334865530060407,0.08766513513352954,Paruh Baya
1107,1.3223652142096962,0.0,0.4946163107282367,1.0867925984129432,4,1,4,92,3,2,4,0.06397067304509638,23793,1,15,3,1,80,2,-0.5502079870438897,0,3,-0.0013328996684553085,7,1,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,-0.4449718219868305,-0.201433557572575,0.46102070855139304,1.2441705717027842,Senior
1108,-1.1961773664814839,1.0,0.8516070319183144,-0.14714972001373974,3,1,4,38,2,2,1,-0.25007277421683266,3064,6,17,3,3,80,0,-0.678773515728442,2,2,-0.4911735278257753,3,1,2,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,-0.5005484036870421,-0.3264534135567146,-0.7817062625437433,-1.3717345824419584,Muda
1109,-0.9771736638126857,0.0,0.7450056360073884,0.8400041347276065,3,1,3,49,3,1,3,-0.9261798440324335,2122,1,14,3,3,80,0,-0.8073390444129942,3,2,-0.32789331844000197,3,1,4,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.6950664396377829,-0.6862872886287916,-0.21212306745847248,-1.261591207530601,Muda
1110,-0.5391662584750891,0.0,0.5020536174196967,-0.8875151110697495,2,1,4,79,3,1,4,-0.7298495698307945,11864,0,13,3,3,80,0,-0.42164245835933756,2,2,-0.0013328996684553085,7,3,6,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,-0.6117015670874655,-0.6472080102359145,0.46102070855139304,-1.0413044577078858,Paruh Baya
1111,-0.7581699611438873,0.0,1.2631380021790986,1.7037637576262845,3,1,1,96,1,1,3,-0.8265273563694804,22310,1,25,4,3,80,3,-0.16451140099023315,2,2,0.48850772848886465,7,0,9,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.5561249853872537,-0.666451594293013,0.5645812894759877,-1.1514478326192434,Paruh Baya
1112,1.7603726195472926,0.0,0.663195262401329,-0.7641208792270812,4,1,3,45,3,4,3,2.3544905387308845,21016,3,16,3,4,80,3,1.2497094145398413,5,2,-0.32789331844000197,3,1,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1.5002085375205767,2.197797291638613,-0.21212306745847248,0.11520097886136893,Veteran
1113,-0.6486681098094882,0.0,1.6374824389825828,1.7037637576262845,3,1,2,64,2,2,4,-0.1956782393730885,14408,0,21,4,2,80,1,-0.16451140099023315,2,3,0.32522751910309133,0,7,8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.27824207688619557,-0.3047990947935619,0.8752630322497719,-0.24276498960054324,Paruh Baya
1114,-1.0866755151470848,0.0,-0.8193078714296883,-1.0109093429124179,1,1,3,60,2,2,1,-0.46850082819874267,9679,5,19,3,3,80,1,-0.678773515728442,1,3,-0.8177339465973219,2,2,0,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,-0.5005484036870421,-0.4134090373399998,-0.885266843468338,-0.573195114334616,Muda
1115,0.9938596602064987,1.0,-0.33092473202381806,-0.02375548817107146,2,1,3,64,2,3,4,0.6620980776745484,13596,1,16,3,4,80,0,-0.2930769296747854,3,3,0.32522751910309133,8,4,7,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,-0.08372404093545485,0.44350141668390153,0.8752630322497719,0.9963479781522296,Senior
1116,0.9938596602064987,0.0,0.5119700263416432,-0.8875151110697495,3,1,1,51,3,4,3,2.4133471252610295,2288,6,13,3,3,80,0,1.8925370579626022,2,1,-0.6544537372115486,2,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2.055974354522693,2.244658590836998,-0.5228048102322566,-1.536949644808995,Senior
1117,-2.072192177156677,1.0,-1.4192506112074579,-0.7641208792270812,3,1,3,54,3,1,3,-1.0800143878873973,25233,1,13,3,3,80,0,-1.4501666878357553,2,3,-1.1442943653688686,0,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,-0.834007893888312,-0.7169078487548123,-0.9888274243929327,-1.3166628949862798,Muda
1118,-1.1961773664814839,1.0,0.20951955422227186,-0.5173324155417446,2,1,3,88,2,1,3,-0.8790095833476241,20898,1,14,3,1,80,1,-0.42164245835933756,2,3,0.16194730971731802,7,1,7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,-0.6117015670874655,-0.6768981113525808,0.25389954670220366,-0.6558026455181342,Muda
1119,-0.9771736638126857,0.0,0.9383756099853472,-1.0109093429124179,3,1,3,82,3,1,4,-0.947427709205771,5531,1,11,3,3,80,1,-0.8073390444129942,6,4,-0.32789331844000197,3,0,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,-0.6950664396377829,-0.6905166477622199,0.046778384853014277,0.2804160412284053,Muda
1120,-1.3056792178158831,1.0,-1.039947969943,-0.02375548817107146,2,1,1,68,2,1,1,-0.44682800572193837,15182,3,12,3,1,80,0,-0.678773515728442,2,3,-0.6544537372115486,2,2,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,-0.6672781487876771,-0.5908729465786499,-0.8334865530060407,-0.7384101767016524,Muda
1121,1.2128633628752972,0.0,1.0375396992048131,-0.270543951856408,3,1,3,96,3,2,1,-0.21607618993949254,24795,4,11,3,1,80,3,0.4783162424325279,3,3,-0.8177339465973219,2,2,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.0003591683851373997,-0.31291946432974416,-0.885266843468338,1.161563040519266,Senior
1122,0.22734670086570485,0.0,1.116870970580386,0.09963874367159682,1,1,3,65,3,3,3,1.4790784935893773,7914,7,21,4,3,80,0,-0.2930769296747854,3,3,-0.4911735278257753,3,2,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,-0.08372404093545485,0.9313579927248522,-0.3674639388453645,0.4180952598676023,Paruh Baya
1123,0.7748559575377005,0.0,0.4549506750404503,-0.14714972001373974,4,1,1,62,4,1,4,-0.7829692327641384,5044,2,24,4,3,80,1,-0.16451140099023315,2,2,-0.6544537372115486,2,0,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,-0.5561249853872537,-0.657781408069485,-0.3674639388453645,-0.38044420823974023,Senior
1124,-0.6486681098094882,0.0,-1.538247518270817,-0.14714972001373974,5,1,1,93,3,4,2,2.107590345416702,8847,3,11,3,3,80,0,-0.2930769296747854,3,4,-0.6544537372115486,2,1,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.16637057671549751,2.0012166791168666,-0.6781456816191486,0.6108461659624781,Paruh Baya
1125,-0.42966440714069,0.0,0.7648384538512817,-0.5173324155417446,1,1,2,61,3,2,4,0.7426274866814978,19293,6,13,3,1,80,0,-0.42164245835933756,2,4,-0.32789331844000197,4,1,2,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,-0.38939524028661887,0.06873790387082272,0.046778384853014277,0.8311329157851933,Paruh Baya
1126,-0.7581699611438873,0.0,-0.40033959447744427,1.950552221311621,2,1,4,85,3,2,3,-0.3754351787395242,6069,7,12,3,2,80,1,-0.9359045730975464,2,4,-0.8177339465973219,2,2,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,-0.6117015670874655,-0.37635985133116817,-0.6781456816191486,0.5007027910511205,Paruh Baya
1127,0.008342998196906572,0.0,-0.8837645294223412,-1.0109093429124179,4,1,2,65,3,2,2,-0.011884205623718688,15701,6,12,3,2,80,1,-0.42164245835933756,2,2,-0.16461310905422863,5,4,3,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.38939524028661887,-0.23163118178525285,-0.3674639388453645,-0.7659460204294918,Paruh Baya
1128,-0.8676718124782865,0.0,-0.3408411409457646,0.7166099028849382,3,1,3,60,3,1,4,-0.8845340282926919,22673,1,19,3,1,80,0,-0.678773515728442,1,3,-0.16461310905422863,5,1,5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.6672781487876771,-0.6779977447272723,0.25389954670220366,-0.40798005196757964,Paruh Baya
1129,-0.5391662584750891,0.0,0.9854785523645936,-1.0109093429124179,4,1,4,62,3,2,1,-0.5133338237144849,25174,4,14,3,2,80,1,-0.2930769296747854,3,2,-0.16461310905422863,5,1,2,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,-0.33381865858640725,-0.43125693288306705,-0.6781456816191486,-1.0413044577078858,Paruh Baya
1130,-1.4151810691502822,1.0,1.2011604464169323,-0.270543951856408,3,1,1,55,3,1,3,-0.7685206844462689,14168,1,16,3,4,80,1,-0.678773515728442,4,3,-0.16461310905422863,3,1,2,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,-0.6672781487876771,-0.6549054438587538,-0.05678219607158042,-0.8210177078851706,Muda
1131,1.5413689168784945,0.0,-0.4226515145518241,1.456975293940948,4,1,3,71,3,2,4,-0.22563772926749445,8423,0,22,4,4,80,0,-0.03594587230568093,2,1,0.48850772848886465,7,1,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,-0.22266549518598394,-0.3167258875498296,1.0823841940989611,-1.399270426169798,Veteran
1132,0.8843578088720997,0.0,1.6226078255996628,-0.270543951856408,3,1,1,83,3,1,3,-0.43046714953846843,20100,4,19,3,3,80,1,-0.5502079870438897,2,2,-0.6544537372115486,2,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,-0.6394898579375713,-0.5876163400459101,-0.5228048102322566,-0.3253725207840614,Senior
1133,-0.2106607044718917,0.0,-1.5308102115793571,1.7037637576262845,4,1,2,91,1,1,3,-0.8069793204100099,9696,0,16,3,2,80,1,-0.678773515728442,2,4,-0.32789331844000197,4,0,3,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.6672781487876771,-0.6625605838902591,-0.21212306745847248,1.0514196656079084,Paruh Baya
1134,-0.10115885313749257,0.0,1.4391542605436507,0.09963874367159682,3,1,4,90,3,3,1,0.386300787724627,25949,7,13,3,4,80,1,0.4783162424325279,1,3,0.8150681472604113,8,5,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.4164651943664499,0.27881017202820474,-0.3674639388453645,0.17027266631704774,Paruh Baya
1135,0.7748559575377005,1.0,-0.44992163908717725,0.7166099028849382,3,1,1,73,3,3,4,0.3134206101800792,14075,1,11,3,4,80,1,-0.16451140099023315,2,3,0.48850772848886465,7,0,5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.0003591683851373997,0.23529006654522788,1.0823841940989611,0.8311329157851933,Senior
